aqi,pm25,pm10,noise_db,temperature,humidity,weather_condition,distance_km,place_category,place_rating,time_of_day,day_of_week,user_mood,preferred_category,max_distance,user_previous_rating,suitability_score
140,57.2,105.2,42,26.6,81,Mist/Fog,2.3,Libraries,4.3,7,2,Quiet Time,Libraries,8.0,3.1,78
23,13.9,27.6,40,31.1,41,Cloudy,2.7,Meditation,4.5,19,4,Study,Parks,5.0,0.0,82
105,53.0,96.6,58,32.9,35,Rainy,0.4,Cafes,3.8,22,6,Fresh Air,Parks,15.0,0.0,50
144,67.8,126.7,33,29.6,45,Rainy,2.9,Libraries,5.0,21,6,Study,Cafes,8.0,0.0,74
127,53.3,104.4,39,18.6,72,Rainy,8.0,Meditation,3.5,15,5,Quiet Time,Lakes,10.0,0.0,51
78,33.8,58.6,37,19.8,40,Rainy,4.7,Libraries,4.6,8,6,Exercise,Lakes,20.0,0.0,84
61,27.9,44.9,46,30.3,56,Partly Cloudy,4.5,Parks,3.7,12,7,Study,Libraries,8.0,0.0,54
157,99.3,168.5,34,31.4,69,Rainy,0.5,Libraries,4.7,22,2,Study,Parks,20.0,0.0,73
44,22.9,41.2,43,19.2,61,Cloudy,2.0,Lakes,5.0,12,6,Meditate,Cafes,5.0,0.0,76
177,97.3,212.5,59,18.4,68,Rainy,2.8,Cafes,4.4,18,2,Exercise,Meditation,15.0,0.0,37
161,82.3,141.6,40,33.1,37,Clear,7.7,Meditation,3.6,18,2,Meditate,All,15.0,3.8,45
102,47.9,91.0,42,23.8,72,Rainy,1.9,Libraries,4.0,11,3,Quiet Time,Libraries,15.0,0.0,99
56,29.7,53.5,56,32.6,77,Rainy,1.5,Cafes,4.0,19,4,Relax,All,5.0,3.7,72
150,82.1,154.6,47,32.4,76,Partly Cloudy,1.1,Cafes,4.9,19,1,Study,All,15.0,0.0,70
21,8.7,14.0,38,18.8,66,Partly Cloudy,6.1,Lakes,3.7,12,5,Study,Fitness,10.0,0.0,78
56,31.0,59.5,45,32.0,48,Thunderstorm,0.6,Fitness,4.5,6,5,Study,Meditation,10.0,0.0,50
128,70.3,149.1,66,33.8,41,Thunderstorm,1.4,Fitness,4.3,9,2,Relax,Fitness,8.0,4.2,17
54,31.7,60.1,51,28.3,59,Clear,3.9,Parks,4.4,6,3,Exercise,Parks,8.0,0.0,99
68,43.9,70.3,61,22.9,67,Cloudy,6.1,Fitness,4.7,8,3,Fresh Air,All,5.0,0.0,58
129,79.7,149.9,57,18.7,39,Partly Cloudy,5.1,Cafes,4.2,19,4,Fresh Air,Lakes,15.0,3.7,39
60,35.1,77.1,46,20.9,35,Mist/Fog,2.9,Parks,4.8,16,7,Quiet Time,Lakes,8.0,0.0,82
104,48.0,98.9,45,18.6,67,Rainy,4.8,Cafes,4.6,14,2,Relax,Libraries,15.0,0.0,62
77,47.1,87.9,39,25.3,77,Rainy,1.1,Libraries,4.1,22,7,Study,Libraries,5.0,0.0,99
157,95.1,184.3,49,28.7,36,Thunderstorm,2.2,Cafes,3.9,20,6,Meditate,Cafes,8.0,4.3,44
46,29.7,63.3,38,32.9,37,Mist/Fog,4.6,Parks,4.0,14,7,Exercise,Libraries,15.0,0.0,97
40,20.5,36.8,38,32.2,56,Mist/Fog,1.6,Parks,4.4,8,7,Quiet Time,Libraries,8.0,0.0,87
57,33.5,62.9,29,19.2,59,Thunderstorm,0.5,Meditation,4.0,22,5,Fresh Air,Libraries,20.0,0.0,88
43,21.6,41.4,41,30.3,54,Clear,0.9,Meditation,4.1,9,2,Meditate,Libraries,20.0,4.3,96
132,63.8,105.5,65,19.8,81,Thunderstorm,3.9,Fitness,4.3,18,7,Fresh Air,All,20.0,0.0,13
50,25.0,50.7,49,18.7,40,Thunderstorm,2.4,Lakes,3.8,10,5,Relax,Meditation,8.0,0.0,55
166,75.7,162.2,36,29.9,65,Rainy,2.4,Libraries,3.9,16,1,Fresh Air,Libraries,5.0,0.0,55
144,65.7,143.5,33,26.0,75,Mist/Fog,2.3,Libraries,4.6,12,1,Fresh Air,Fitness,5.0,3.7,64
107,67.0,121.6,45,26.6,65,Thunderstorm,7.6,Parks,4.3,14,3,Quiet Time,Fitness,8.0,3.7,39
41,16.9,36.4,35,34.9,83,Partly Cloudy,5.8,Parks,3.8,20,1,Study,All,5.0,4.5,73
125,63.7,135.3,37,19.0,79,Thunderstorm,1.2,Meditation,4.7,14,3,Fresh Air,All,10.0,0.0,73
88,55.3,121.3,41,31.1,56,Rainy,1.5,Libraries,3.6,12,2,Fresh Air,Fitness,5.0,0.0,72
114,64.5,136.8,33,24.6,70,Rainy,0.9,Libraries,4.5,13,1,Meditate,Fitness,8.0,0.0,94
57,27.5,50.1,46,29.6,84,Cloudy,1.2,Lakes,4.0,18,7,Quiet Time,All,8.0,0.0,92
95,55.5,106.7,52,18.4,58,Rainy,1.1,Cafes,4.7,21,6,Relax,Libraries,10.0,3.4,66
23,12.8,22.5,42,20.1,38,Thunderstorm,0.3,Meditation,4.9,11,1,Study,Libraries,5.0,0.0,99
49,31.1,66.4,35,33.1,68,Cloudy,2.0,Parks,4.6,14,7,Exercise,Libraries,5.0,0.0,99
179,98.1,199.3,44,23.2,66,Rainy,1.3,Cafes,4.7,6,7,Relax,Meditation,8.0,4.9,55
53,30.8,60.1,61,20.1,79,Partly Cloudy,2.2,Fitness,4.2,18,4,Study,Meditation,15.0,0.0,54
168,78.9,164.6,58,32.3,76,Partly Cloudy,0.8,Cafes,3.9,7,1,Quiet Time,Cafes,8.0,0.0,53
121,75.4,142.7,45,19.7,78,Clear,3.6,Lakes,3.7,15,3,Quiet Time,Cafes,10.0,0.0,71
58,24.1,43.0,34,25.8,50,Cloudy,7.4,Meditation,4.7,9,5,Meditate,Parks,15.0,4.0,99
46,27.0,55.1,45,29.4,52,Thunderstorm,5.3,Lakes,4.2,20,4,Exercise,Parks,8.0,0.0,57
58,34.7,72.5,33,31.4,51,Partly Cloudy,0.5,Meditation,4.7,14,7,Relax,All,8.0,4.4,95
44,23.5,45.7,32,35.2,38,Partly Cloudy,9.4,Meditation,4.1,8,3,Exercise,Cafes,10.0,0.0,78
51,27.9,53.4,42,21.8,41,Cloudy,4.4,Lakes,3.5,16,3,Study,All,10.0,4.0,79
116,47.9,91.8,33,19.1,71,Clear,3.0,Libraries,3.6,12,5,Exercise,All,8.0,3.2,67
72,30.7,63.9,35,19.4,57,Thunderstorm,0.5,Libraries,4.4,16,4,Fresh Air,Cafes,15.0,3.7,86
133,74.9,119.9,41,29.8,47,Thunderstorm,6.1,Libraries,4.1,14,2,Relax,Cafes,5.0,0.0,48
63,32.0,57.6,45,34.4,35,Cloudy,1.7,Parks,3.8,9,1,Meditate,Parks,8.0,3.3,66
54,25.9,45.4,39,20.6,39,Thunderstorm,7.2,Libraries,4.8,12,7,Exercise,Cafes,15.0,0.0,96
34,21.0,41.0,37,18.8,53,Partly Cloudy,4.0,Lakes,4.9,7,7,Study,All,5.0,4.5,93
77,41.9,71.9,53,21.3,53,Cloudy,12.9,Cafes,3.7,14,3,Fresh Air,Lakes,8.0,0.0,45
37,21.9,39.0,41,21.1,64,Clear,2.3,Lakes,3.9,7,6,Meditate,Lakes,8.0,0.0,93
147,82.2,154.9,58,23.0,63,Partly Cloudy,3.8,Cafes,3.8,21,7,Meditate,Cafes,10.0,3.8,34
34,20.8,36.6,47,35.3,53,Rainy,1.3,Lakes,3.6,19,4,Exercise,Cafes,20.0,3.5,53
102,55.6,101.3,47,32.0,82,Rainy,9.3,Cafes,4.2,16,6,Meditate,Parks,15.0,3.4,46
132,78.1,150.8,33,20.8,45,Partly Cloudy,8.8,Libraries,4.2,10,3,Meditate,Fitness,15.0,3.9,74
140,70.6,121.3,45,23.8,45,Partly Cloudy,4.1,Lakes,4.3,22,6,Quiet Time,Cafes,15.0,0.0,67
33,17.1,33.9,45,32.2,38,Thunderstorm,0.7,Parks,4.5,22,1,Exercise,Meditation,8.0,4.8,94
23,10.6,20.1,31,24.8,58,Partly Cloudy,0.9,Meditation,4.9,14,5,Quiet Time,Parks,5.0,0.0,99
166,82.4,145.4,49,35.6,83,Partly Cloudy,2.1,Fitness,4.4,15,7,Relax,Libraries,8.0,0.0,22
133,81.1,166.2,43,21.0,77,Mist/Fog,1.5,Libraries,3.8,12,5,Meditate,Lakes,15.0,3.3,68
37,20.1,38.3,38,20.0,67,Mist/Fog,4.5,Meditation,4.6,20,1,Quiet Time,Lakes,15.0,0.0,89
103,64.1,111.2,33,20.0,40,Thunderstorm,2.0,Libraries,4.0,6,1,Quiet Time,All,8.0,0.0,97
54,31.8,54.6,46,21.9,80,Cloudy,2.2,Cafes,4.5,12,6,Quiet Time,Libraries,15.0,4.6,99
123,73.7,129.7,55,33.6,59,Clear,1.2,Cafes,5.0,8,1,Relax,Fitness,5.0,0.0,46
135,80.0,130.3,52,34.1,36,Partly Cloudy,2.9,Fitness,4.8,9,4,Fresh Air,Meditation,15.0,0.0,41
128,59.1,99.7,51,22.6,79,Partly Cloudy,9.8,Parks,4.3,10,1,Quiet Time,All,10.0,3.4,50
62,34.0,58.6,36,19.4,74,Clear,0.7,Meditation,4.7,9,2,Quiet Time,All,5.0,0.0,90
138,87.2,182.3,67,34.3,68,Cloudy,0.3,Fitness,4.3,8,3,Relax,Libraries,20.0,3.3,15
168,106.4,175.0,58,35.5,58,Partly Cloudy,2.8,Cafes,4.1,19,2,Study,Parks,15.0,0.0,26
54,30.2,53.8,51,35.7,41,Mist/Fog,3.3,Lakes,3.8,10,1,Fresh Air,Fitness,10.0,4.8,84
56,30.8,57.3,53,19.2,62,Rainy,6.2,Cafes,3.8,16,2,Meditate,Lakes,10.0,0.0,52
166,66.5,131.7,32,32.6,81,Mist/Fog,2.5,Libraries,4.4,14,5,Quiet Time,Lakes,20.0,0.0,64
62,28.2,46.1,33,35.8,70,Thunderstorm,1.8,Meditation,4.0,18,2,Study,Libraries,15.0,4.6,79
178,91.1,185.4,50,25.3,73,Rainy,1.9,Cafes,3.5,18,7,Meditate,Fitness,10.0,3.0,23
159,63.8,133.4,56,33.5,48,Rainy,5.7,Fitness,4.2,9,1,Study,All,20.0,4.3,5
127,72.1,158.1,40,26.7,61,Clear,0.3,Libraries,3.8,22,6,Exercise,Libraries,15.0,3.7,81
27,11.8,19.0,38,33.6,61,Cloudy,1.9,Lakes,4.4,15,1,Meditate,Libraries,20.0,3.2,74
108,64.9,112.7,65,30.7,81,Clear,1.8,Fitness,4.7,16,2,Fresh Air,Lakes,5.0,4.6,52
67,40.6,84.2,55,29.5,81,Clear,1.9,Fitness,4.3,7,5,Fresh Air,Libraries,15.0,0.0,66
44,27.0,43.6,32,23.2,78,Thunderstorm,10.3,Meditation,4.0,16,7,Meditate,All,8.0,0.0,99
45,27.0,47.9,49,27.9,43,Partly Cloudy,3.9,Parks,4.9,13,1,Quiet Time,Lakes,20.0,4.5,83
142,57.7,126.8,35,31.9,68,Thunderstorm,0.7,Libraries,4.6,20,3,Fresh Air,Meditation,20.0,0.0,67
51,30.8,59.5,43,32.1,64,Rainy,1.6,Libraries,4.3,14,2,Fresh Air,Libraries,5.0,0.0,94
104,66.7,129.4,46,24.5,42,Cloudy,3.6,Fitness,4.1,18,1,Relax,Fitness,20.0,0.0,71
98,61.1,100.8,39,25.5,81,Rainy,2.2,Lakes,3.6,7,2,Meditate,Cafes,20.0,4.3,42
37,20.5,40.7,41,22.8,57,Cloudy,6.7,Meditation,4.0,6,5,Study,Parks,8.0,3.4,76
54,25.3,47.4,36,31.0,52,Clear,10.3,Lakes,4.4,16,5,Meditate,Lakes,15.0,3.9,87
42,25.3,40.7,32,26.1,46,Cloudy,5.3,Meditation,4.5,16,6,Relax,Cafes,8.0,0.0,85
56,29.8,51.7,39,28.9,54,Partly Cloudy,8.5,Parks,4.4,20,2,Study,Meditation,20.0,3.6,76
53,22.4,42.1,50,34.3,52,Partly Cloudy,1.3,Lakes,4.8,18,5,Fresh Air,Parks,8.0,4.7,98
29,17.7,34.5,43,27.6,81,Cloudy,1.9,Lakes,3.7,19,1,Study,Fitness,8.0,0.0,75
30,14.8,25.7,44,28.9,35,Clear,3.9,Parks,4.6,16,4,Relax,Libraries,8.0,3.3,99
141,58.7,120.0,53,23.6,71,Thunderstorm,3.3,Fitness,4.7,10,2,Quiet Time,Lakes,20.0,4.6,33
177,76.8,133.7,59,29.3,58,Mist/Fog,5.6,Cafes,3.9,18,3,Quiet Time,Fitness,5.0,0.0,27
62,30.3,60.8,46,34.6,68,Clear,13.1,Parks,5.0,19,3,Quiet Time,All,15.0,3.4,78
104,44.9,93.0,30,32.8,67,Clear,2.6,Libraries,4.1,8,7,Quiet Time,Fitness,5.0,0.0,82
48,27.4,51.1,40,29.4,45,Rainy,1.3,Parks,3.8,21,1,Quiet Time,All,8.0,0.0,61
99,55.3,112.4,38,25.5,80,Cloudy,0.6,Meditation,4.8,15,2,Meditate,All,10.0,3.1,93
147,79.5,160.4,57,30.6,45,Mist/Fog,1.4,Cafes,4.4,22,7,Meditate,Libraries,10.0,4.2,28
142,60.5,120.7,37,26.9,52,Mist/Fog,0.6,Lakes,4.8,22,2,Exercise,Fitness,10.0,3.2,69
141,70.3,120.2,35,33.7,53,Partly Cloudy,6.0,Libraries,3.8,14,3,Study,Parks,15.0,0.0,59
97,48.3,104.2,40,35.6,48,Rainy,2.3,Lakes,4.4,11,2,Meditate,Cafes,10.0,4.6,35
26,10.4,19.2,36,25.5,54,Thunderstorm,9.5,Parks,3.7,7,7,Relax,Lakes,5.0,0.0,69
73,46.4,94.8,46,25.9,73,Thunderstorm,1.3,Lakes,4.8,8,2,Exercise,Cafes,10.0,0.0,65
74,44.2,78.5,56,35.7,69,Thunderstorm,7.0,Fitness,3.9,17,4,Study,All,5.0,0.0,17
65,34.4,69.4,28,21.7,67,Clear,2.9,Libraries,3.9,10,7,Meditate,Lakes,5.0,3.9,96
91,52.7,96.8,41,26.0,54,Mist/Fog,2.1,Parks,4.5,22,4,Fresh Air,Meditation,8.0,3.2,89
159,99.0,201.2,43,34.5,41,Thunderstorm,6.2,Lakes,3.8,12,4,Meditate,All,20.0,0.0,5
38,22.1,43.8,39,18.2,51,Rainy,4.3,Meditation,4.9,19,5,Meditate,Meditation,20.0,4.1,99
123,74.8,124.8,45,29.2,73,Cloudy,0.6,Cafes,4.9,17,1,Exercise,Lakes,20.0,0.0,73
24,11.7,25.0,46,29.6,62,Mist/Fog,0.5,Parks,4.6,7,3,Relax,Lakes,20.0,3.1,99
81,39.5,72.3,51,30.4,76,Clear,1.0,Cafes,3.9,12,4,Relax,Lakes,5.0,3.6,58
38,24.0,43.9,35,33.1,57,Rainy,1.4,Meditation,4.9,7,2,Quiet Time,All,5.0,0.0,95
166,88.3,170.9,61,30.6,56,Rainy,0.7,Fitness,4.9,19,7,Relax,Cafes,20.0,0.0,5
107,58.3,118.2,31,20.9,38,Partly Cloudy,7.4,Meditation,4.8,16,5,Exercise,Fitness,10.0,3.4,81
58,28.2,50.7,54,24.7,53,Thunderstorm,1.3,Cafes,4.4,22,2,Quiet Time,Libraries,8.0,3.8,94
122,50.8,91.3,63,25.7,59,Rainy,7.4,Fitness,4.7,12,1,Exercise,Lakes,5.0,4.0,43
41,20.3,39.7,48,22.6,38,Partly Cloudy,1.9,Lakes,3.7,10,7,Meditate,Fitness,5.0,0.0,69
56,35.6,57.1,50,20.3,71,Rainy,0.3,Lakes,4.6,13,5,Relax,Fitness,15.0,0.0,70
40,23.5,48.3,36,23.3,50,Thunderstorm,4.4,Lakes,4.5,18,2,Exercise,Fitness,15.0,4.2,82
143,67.2,115.3,46,21.9,68,Rainy,0.5,Lakes,4.8,20,4,Relax,All,15.0,4.2,59
138,75.3,141.9,53,29.0,52,Mist/Fog,2.1,Fitness,4.1,7,5,Exercise,All,15.0,0.0,68
52,28.8,52.4,36,35.0,84,Cloudy,2.0,Lakes,3.8,20,5,Meditate,Lakes,10.0,4.4,81
31,20.0,40.4,42,30.5,58,Cloudy,1.3,Lakes,4.6,16,4,Relax,Libraries,5.0,0.0,99
141,57.9,106.4,56,25.5,36,Partly Cloudy,0.4,Cafes,4.0,12,6,Relax,Meditation,15.0,3.9,42
162,102.0,175.6,47,27.0,45,Thunderstorm,2.7,Cafes,4.4,9,3,Fresh Air,Cafes,5.0,0.0,59
176,101.7,219.1,59,33.4,68,Rainy,1.3,Cafes,3.5,12,1,Exercise,Parks,8.0,0.0,28
156,78.3,142.4,40,23.6,61,Partly Cloudy,1.4,Libraries,4.9,21,6,Quiet Time,Parks,20.0,3.0,72
68,36.5,72.9,46,31.4,74,Mist/Fog,1.6,Fitness,3.5,16,3,Quiet Time,Meditation,20.0,3.3,64
22,12.3,25.0,51,34.2,77,Cloudy,8.7,Parks,4.4,12,7,Exercise,Meditation,15.0,4.8,99
30,16.1,30.8,47,33.4,61,Cloudy,0.5,Parks,4.5,13,3,Fresh Air,Fitness,20.0,0.0,98
120,76.3,156.7,53,29.2,46,Clear,9.3,Cafes,4.5,19,4,Relax,Lakes,8.0,4.5,43
152,63.9,140.0,60,27.4,52,Rainy,14.8,Fitness,4.0,20,6,Relax,Libraries,20.0,0.0,5
95,55.0,90.4,41,18.7,52,Clear,3.1,Libraries,4.5,13,1,Relax,Fitness,8.0,0.0,61
64,27.1,52.9,29,20.5,56,Cloudy,1.2,Meditation,4.6,17,6,Exercise,Libraries,15.0,4.5,99
112,69.1,131.7,35,29.8,62,Partly Cloudy,11.4,Libraries,4.9,19,5,Exercise,Cafes,15.0,0.0,72
54,30.2,56.7,41,20.9,56,Thunderstorm,2.3,Parks,4.7,22,1,Quiet Time,Meditation,20.0,0.0,62
133,56.0,102.9,63,21.4,80,Partly Cloudy,3.5,Fitness,5.0,6,4,Meditate,Cafes,20.0,4.2,35
41,21.2,39.4,51,24.8,36,Rainy,6.7,Parks,4.1,6,3,Meditate,Lakes,20.0,3.1,36
150,64.1,139.0,53,27.9,44,Rainy,0.6,Fitness,4.4,17,7,Study,All,8.0,4.6,21
177,94.1,152.8,65,31.9,35,Cloudy,3.5,Fitness,3.9,11,5,Relax,Fitness,10.0,0.0,18
64,35.6,70.7,40,21.5,41,Thunderstorm,4.9,Meditation,4.0,6,1,Exercise,Lakes,8.0,0.0,83
124,79.6,146.5,38,20.7,44,Cloudy,1.2,Libraries,4.1,12,7,Study,Parks,8.0,4.1,84
51,32.5,64.5,28,32.6,74,Partly Cloudy,8.5,Libraries,3.7,20,3,Meditate,All,15.0,4.9,99
59,33.8,70.4,47,25.0,68,Cloudy,3.5,Parks,4.5,21,3,Quiet Time,Fitness,15.0,3.8,79
133,61.6,112.3,32,19.2,54,Mist/Fog,2.3,Libraries,5.0,19,3,Meditate,Lakes,20.0,0.0,74
152,82.1,173.5,53,29.8,82,Cloudy,3.8,Cafes,4.7,12,4,Fresh Air,Parks,15.0,0.0,40
81,33.0,65.9,50,27.4,35,Cloudy,2.8,Cafes,3.9,11,7,Fresh Air,Lakes,20.0,0.0,58
82,37.8,82.6,34,30.4,78,Thunderstorm,0.4,Meditation,4.6,15,3,Meditate,Meditation,5.0,0.0,99
127,67.7,124.6,44,18.9,44,Clear,1.0,Cafes,4.6,7,6,Quiet Time,All,20.0,0.0,79
55,26.7,52.8,46,28.1,36,Partly Cloudy,2.2,Lakes,4.3,17,1,Fresh Air,Lakes,10.0,4.4,99
50,32.4,52.3,49,19.7,45,Thunderstorm,1.2,Fitness,3.7,20,5,Quiet Time,Meditation,5.0,4.4,54
148,66.2,137.6,47,20.0,46,Clear,1.8,Lakes,3.9,11,4,Exercise,Libraries,5.0,4.8,69
106,60.3,129.3,56,20.0,37,Cloudy,1.9,Cafes,4.3,17,3,Meditate,Libraries,8.0,4.9,54
60,27.5,45.5,42,24.2,52,Cloudy,5.2,Parks,4.5,7,7,Fresh Air,Fitness,8.0,0.0,99
159,80.1,137.8,35,19.7,77,Rainy,6.8,Libraries,4.7,17,4,Meditate,Libraries,10.0,0.0,77
72,36.4,69.5,36,35.6,67,Thunderstorm,2.0,Libraries,4.4,7,4,Study,All,5.0,0.0,91
20,12.2,26.3,44,25.8,59,Clear,0.5,Parks,3.5,16,6,Fresh Air,Fitness,10.0,0.0,99
107,60.9,101.1,37,23.0,46,Partly Cloudy,5.5,Lakes,4.3,7,3,Quiet Time,Meditation,20.0,0.0,83
22,10.8,22.6,41,18.8,68,Cloudy,3.1,Parks,3.7,14,2,Quiet Time,Lakes,8.0,0.0,82
129,55.2,99.3,37,23.1,47,Mist/Fog,8.2,Libraries,4.8,12,6,Meditate,Libraries,20.0,3.9,89
60,24.6,49.0,30,26.7,40,Thunderstorm,3.9,Meditation,3.5,10,6,Study,Parks,10.0,0.0,83
174,104.8,224.9,31,27.2,77,Partly Cloudy,0.8,Meditation,3.6,7,6,Meditate,Cafes,20.0,0.0,54
46,21.2,41.1,35,26.0,68,Cloudy,2.3,Lakes,3.7,6,3,Fresh Air,Parks,15.0,4.0,99
160,93.6,197.0,46,19.0,48,Partly Cloudy,0.5,Fitness,3.5,18,6,Study,Lakes,8.0,0.0,31
21,9.5,20.6,45,21.1,50,Clear,2.1,Lakes,3.6,7,3,Fresh Air,Cafes,15.0,4.6,99
138,65.5,107.5,61,22.3,56,Partly Cloudy,2.8,Fitness,3.6,13,7,Quiet Time,Cafes,5.0,0.0,30
59,28.2,49.2,39,19.8,50,Clear,0.9,Lakes,3.9,11,3,Exercise,Parks,5.0,0.0,91
145,90.0,180.3,57,32.0,55,Mist/Fog,2.2,Fitness,3.9,8,6,Meditate,Meditation,5.0,0.0,20
99,39.9,81.8,37,29.7,56,Cloudy,1.0,Libraries,3.5,10,1,Meditate,Meditation,5.0,4.4,83
32,15.7,32.6,48,27.6,65,Mist/Fog,0.7,Parks,4.2,22,3,Exercise,All,8.0,3.2,99
48,23.5,50.8,34,20.6,54,Rainy,1.7,Meditation,4.4,20,4,Relax,Libraries,5.0,0.0,94
148,77.7,143.7,48,22.3,52,Rainy,0.7,Fitness,4.6,18,7,Relax,Meditation,15.0,0.0,31
29,12.3,23.7,49,31.5,76,Rainy,0.5,Lakes,3.8,15,6,Relax,Lakes,8.0,3.1,78
105,61.1,97.8,43,19.3,57,Clear,5.6,Libraries,3.8,9,3,Meditate,Cafes,10.0,4.0,69
145,65.5,141.1,38,33.2,54,Clear,2.0,Parks,4.1,22,4,Fresh Air,Cafes,20.0,0.0,71
29,16.6,35.7,38,22.1,77,Mist/Fog,5.4,Lakes,5.0,10,7,Relax,All,20.0,0.0,99
41,17.0,30.6,31,18.8,48,Clear,2.0,Meditation,4.4,8,5,Relax,Meditation,8.0,0.0,99
75,31.6,52.7,39,29.7,77,Rainy,2.6,Libraries,4.3,22,6,Relax,Libraries,15.0,4.2,91
108,59.4,106.3,58,19.9,41,Partly Cloudy,1.4,Cafes,4.7,19,3,Fresh Air,Libraries,15.0,0.0,56
106,55.5,109.8,60,23.6,78,Mist/Fog,0.6,Fitness,3.8,9,2,Relax,All,15.0,0.0,52
156,91.4,187.6,43,23.5,55,Thunderstorm,2.6,Cafes,4.3,8,5,Study,Cafes,20.0,0.0,78
125,68.3,125.3,67,30.6,40,Partly Cloudy,1.1,Fitness,4.2,19,4,Fresh Air,Meditation,5.0,4.6,44
100,60.1,121.1,54,32.4,47,Clear,2.5,Fitness,4.0,7,7,Meditate,All,20.0,0.0,42
47,27.6,50.3,47,22.0,69,Thunderstorm,8.5,Parks,4.5,9,2,Meditate,Cafes,8.0,0.0,44
128,56.1,120.4,55,19.9,75,Cloudy,0.6,Cafes,4.6,11,3,Quiet Time,Parks,20.0,0.0,66
104,46.3,100.1,56,30.7,55,Partly Cloudy,0.4,Cafes,4.1,14,3,Exercise,Fitness,20.0,4.6,68
91,38.5,70.6,62,22.4,79,Thunderstorm,6.0,Fitness,4.1,16,7,Fresh Air,Lakes,20.0,0.0,31
97,57.9,111.3,48,34.5,36,Cloudy,15.1,Fitness,4.4,11,6,Quiet Time,Lakes,20.0,4.0,56
170,85.8,163.4,35,21.9,66,Partly Cloudy,1.0,Lakes,4.2,21,6,Study,Meditation,15.0,4.0,51
49,27.5,56.1,51,30.4,61,Clear,5.8,Parks,4.7,7,4,Quiet Time,Parks,8.0,0.0,91
34,21.3,35.3,43,32.2,49,Mist/Fog,0.9,Lakes,4.8,14,2,Meditate,Meditation,20.0,0.0,79
158,77.7,156.8,47,24.3,79,Rainy,0.6,Cafes,4.1,8,3,Meditate,Fitness,20.0,0.0,39
154,72.6,129.6,48,27.7,70,Thunderstorm,8.3,Cafes,3.6,15,7,Relax,Libraries,15.0,0.0,34
42,25.5,46.7,35,18.5,44,Clear,2.0,Parks,3.9,11,1,Quiet Time,Meditation,20.0,0.0,92
37,20.2,43.7,41,32.0,63,Partly Cloudy,1.2,Lakes,4.1,14,1,Meditate,Cafes,20.0,0.0,73
47,21.5,44.6,36,29.4,42,Mist/Fog,0.3,Lakes,4.5,22,6,Fresh Air,Meditation,15.0,3.8,99
47,30.0,52.6,42,34.9,71,Clear,2.0,Lakes,3.9,7,5,Study,Meditation,20.0,0.0,73
72,45.8,99.2,43,18.4,48,Cloudy,1.8,Lakes,4.4,17,2,Study,Parks,5.0,0.0,66
178,98.3,209.1,42,33.6,47,Mist/Fog,2.2,Meditation,4.8,19,3,Quiet Time,Libraries,20.0,3.6,38
83,35.8,69.1,31,31.7,74,Clear,1.8,Libraries,4.3,20,2,Study,All,8.0,0.0,99
129,64.6,118.0,59,26.1,61,Rainy,3.3,Cafes,3.5,9,4,Quiet Time,Meditation,15.0,0.0,55
61,28.4,52.9,29,35.3,45,Clear,2.9,Libraries,3.7,18,4,Fresh Air,All,15.0,0.0,74
92,51.8,85.3,39,35.0,69,Rainy,2.0,Libraries,3.9,11,2,Exercise,Meditation,10.0,3.4,74
117,47.3,103.4,66,31.7,35,Cloudy,1.7,Fitness,4.1,13,4,Exercise,Libraries,15.0,3.1,62
167,100.0,186.1,55,27.7,43,Mist/Fog,1.7,Fitness,3.7,7,7,Quiet Time,Lakes,15.0,3.1,29
113,66.2,135.9,41,27.3,74,Cloudy,3.8,Meditation,4.3,15,5,Study,Fitness,8.0,4.5,57
34,16.6,26.7,41,31.9,77,Clear,0.8,Meditation,4.4,16,1,Relax,Meditation,20.0,0.0,97
161,70.3,149.1,54,24.3,53,Rainy,2.6,Cafes,4.1,19,2,Quiet Time,Libraries,8.0,3.4,52
89,41.9,82.8,32,32.1,53,Thunderstorm,5.0,Libraries,3.8,8,6,Meditate,Lakes,8.0,0.0,83
111,67.8,145.2,55,33.1,79,Partly Cloudy,1.6,Fitness,4.2,19,2,Exercise,All,10.0,0.0,77
107,51.2,83.2,45,34.5,65,Thunderstorm,6.2,Lakes,4.7,17,5,Exercise,Parks,10.0,3.6,39
35,15.7,32.2,40,35.3,74,Clear,2.6,Meditation,4.1,21,3,Quiet Time,Lakes,15.0,4.7,84
23,12.6,22.8,39,23.7,58,Clear,1.1,Parks,3.6,7,7,Exercise,Cafes,8.0,4.4,99
52,22.8,46.7,47,22.4,84,Cloudy,5.9,Parks,4.0,16,2,Exercise,Lakes,15.0,0.0,97
105,42.8,86.0,66,33.5,36,Clear,2.5,Fitness,4.6,8,1,Meditate,Cafes,20.0,0.0,23
104,43.6,87.8,58,28.6,54,Thunderstorm,1.6,Fitness,3.6,9,6,Study,Fitness,5.0,0.0,26
152,71.3,132.3,32,26.5,56,Cloudy,0.6,Meditation,4.3,6,3,Meditate,Meditation,15.0,0.0,85
151,74.9,159.6,61,31.3,70,Clear,1.9,Fitness,5.0,17,1,Quiet Time,Fitness,10.0,0.0,49
141,80.8,129.5,30,21.3,56,Mist/Fog,1.5,Meditation,4.0,21,6,Relax,Lakes,5.0,4.1,66
